source,target,weight,edge_type,product_id,supplier,product_name,effective_unit_cost,reference_unit_cost,savings_per_unit,savings_pct,capacity_units,supplier_capacity,purchase_lines,last_purchase
PRODUCT:5110,OPTION:5110:BIO CHEMICALSS S A C,0.0,at_or_above_reference,5110,BIO CHEMICALSS S.A.C.,PIPETA SEREOLOGICA GRADUADA DE VIDRIO DE 10ML - CITOGLAS,6.0,6.0,0.0,0.0,12.0,500.0,1.0,2026-04-29
OPTION:5110:BIO CHEMICALSS S A C,SINK:5110,0.0,finish_product,5110,BIO CHEMICALSS S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5111,0.0,start_product,5111,,,,,,,,,,
PRODUCT:5111,OPTION:5111:CORPORACION PROMELAB E I R L,-6.25,historical_saving,5111,CORPORACION PROMELAB E.I.R.L.,MECHERO BUNSEN PLOMO,35.0,41.25,6.25,0.151515,2.0,1250.0,4.0,2025-12-04
OPTION:5111:CORPORACION PROMELAB E I R L,SINK:5111,0.0,finish_product,5111,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5112,0.0,start_product,5112,,,,,,,,,,
PRODUCT:5112,OPTION:5112:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5112,CORPORACION PROMELAB E.I.R.L.,LENTES DE PROTECCION DE MARCO NEGRO,2.5,2.5,0.0,0.0,1.0,1250.0,1.0,2025-04-28
OPTION:5112:CORPORACION PROMELAB E I R L,SINK:5112,0.0,finish_product,5112,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5113,0.0,start_product,5113,,,,,,,,,,
PRODUCT:5113,OPTION:5113:MATRAZ PERU E I R L,-2.25,historical_saving,5113,MATRAZ PERU E.I.R.L.,TERMOMETRO  DIGITAL DE VASTAGO PARA COCINA DE 15CM,5.5,7.75,2.25,0.290323,100.0,1697.0,1.0,2025-10-06
OPTION:5113:MATRAZ PERU E I R L,SINK:5113,0.0,finish_product,5113,MATRAZ PERU E.I.R.L.,,,,,,,,,
PRODUCT:5113,OPTION:5113:CORPORACION PROMELAB E I R L,2.25,at_or_above_reference,5113,CORPORACION PROMELAB E.I.R.L.,TERMOMETRO  DIGITAL DE VASTAGO PARA COCINA DE 15CM,10.0,7.75,-2.25,-0.290323,5.0,1250.0,4.0,2025-07-22
OPTION:5113:CORPORACION PROMELAB E I R L,SINK:5113,0.0,finish_product,5113,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5114,0.0,start_product,5114,,,,,,,,,,
PRODUCT:5114,OPTION:5114:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5114,CORPORACION PROMELAB E.I.R.L.,GRADILLA ACRILICA PARA 50 TUBOS,10.0,10.0,0.0,0.0,12.0,1250.0,11.0,2026-03-06
OPTION:5114:CORPORACION PROMELAB E I R L,SINK:5114,0.0,finish_product,5114,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5115,0.0,start_product,5115,,,,,,,,,,
PRODUCT:5115,OPTION:5115:ENVIPLAST E I R L,0.0,at_or_above_reference,5115,ENVIPLAST E.I.R.L.,POTE CREMERO VIDRIO PAVONADO 30GR CON LAINA Y TAPA,2.0,2.0,0.0,0.0,80.0,2050.0,5.0,2025-07-24
OPTION:5115:ENVIPLAST E I R L,SINK:5115,0.0,finish_product,5115,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5115,OPTION:5115:ESNA MEDIC INVERSIONES S A C,0.0,at_or_above_reference,5115,ESNA MEDIC INVERSIONES S.A.C.,POTE CREMERO VIDRIO PAVONADO 30GR CON LAINA Y TAPA,2.0,2.0,0.0,0.0,100.0,3650.0,1.0,2025-11-11
OPTION:5115:ESNA MEDIC INVERSIONES S A C,SINK:5115,0.0,finish_product,5115,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5116,0.0,start_product,5116,,,,,,,,,,
PRODUCT:5116,OPTION:5116:ENVIPLAST E I R L,0.0,at_or_above_reference,5116,ENVIPLAST E.I.R.L.,FRASCO VIDRIO TRANSPARENTE TUBULAR 15ML CON TAPA BAQUELITA N18,1.2,1.2,0.0,0.0,30.0,2050.0,3.0,2025-07-21
OPTION:5116:ENVIPLAST E I R L,SINK:5116,0.0,finish_product,5116,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5117,0.0,start_product,5117,,,,,,,,,,
PRODUCT:5117,OPTION:5117:ENVIPLAST E I R L,0.0,at_or_above_reference,5117,ENVIPLAST E.I.R.L.,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML CON TAPA BAQUELITA B/20,1.1,1.1,0.0,0.0,40.0,2050.0,4.0,2025-07-21
OPTION:5117:ENVIPLAST E I R L,SINK:5117,0.0,finish_product,5117,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5118,0.0,start_product,5118,,,,,,,,,,
PRODUCT:5118,OPTION:5118:ENVIPLAST E I R L,0.0,at_or_above_reference,5118,ENVIPLAST E.I.R.L.,FRASCO VIDRIO TRANSPARENTE TUBULAR 5ML CON TAPA BAQUELITA N20,1.0,1.0,0.0,0.0,50.0,2050.0,3.0,2025-07-21
OPTION:5118:ENVIPLAST E I R L,SINK:5118,0.0,finish_product,5118,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5118,OPTION:5118:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5118,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO VIDRIO TRANSPARENTE TUBULAR 5ML CON TAPA BAQUELITA N20,1.0,1.0,0.0,0.0,25.0,4424.0,1.0,2025-12-15
OPTION:5118:COMERCIAL FERRETERA SARASARA S A C,SINK:5118,0.0,finish_product,5118,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5118,OPTION:5118:ESNA MEDIC INVERSIONES S A C,0.0,at_or_above_reference,5118,ESNA MEDIC INVERSIONES S.A.C.,FRASCO VIDRIO TRANSPARENTE TUBULAR 5ML CON TAPA BAQUELITA N20,1.0,1.0,0.0,0.0,50.0,3650.0,1.0,2025-11-06
OPTION:5118:ESNA MEDIC INVERSIONES S A C,SINK:5118,0.0,finish_product,5118,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5119,0.0,start_product,5119,,,,,,,,,,
PRODUCT:5119,OPTION:5119:ENVIPLAST E I R L,0.0,at_or_above_reference,5119,ENVIPLAST E.I.R.L.,FRASCO PET CAMPANA TRANSPARENTE 500ML B/28 TAPA ESPRAY PISTOLA..,2.2,2.2,0.0,0.0,100.0,2050.0,3.0,2025-06-25
OPTION:5119:ENVIPLAST E I R L,SINK:5119,0.0,finish_product,5119,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5120,0.0,start_product,5120,,,,,,,,,,
PRODUCT:5120,OPTION:5120:ENVIPLAST E I R L,0.0,at_or_above_reference,5120,ENVIPLAST E.I.R.L.,FRASCO PET TRANSPARENTE 60ML B/20 C/TAPA DISPENSADOR,1.0,1.0,0.0,0.0,100.0,2050.0,3.0,2025-08-07
OPTION:5120:ENVIPLAST E I R L,SINK:5120,0.0,finish_product,5120,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5121,0.0,start_product,5121,,,,,,,,,,
PRODUCT:5121,OPTION:5121:ENVIPLAST E I R L,0.0,at_or_above_reference,5121,ENVIPLAST E.I.R.L.,FRASCO PET TRANSPARENTE 30ML B/20 TAPA DISPENSADOR GEL,1.0,1.0,0.0,0.0,100.0,2050.0,4.0,2025-09-02
OPTION:5121:ENVIPLAST E I R L,SINK:5121,0.0,finish_product,5121,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5121,OPTION:5121:ESNA MEDIC INVERSIONES S A C,0.0,at_or_above_reference,5121,ESNA MEDIC INVERSIONES S.A.C.,FRASCO PET TRANSPARENTE 30ML B/20 TAPA DISPENSADOR GEL,1.0,1.0,0.0,0.0,250.0,3650.0,1.0,2025-09-15
OPTION:5121:ESNA MEDIC INVERSIONES S A C,SINK:5121,0.0,finish_product,5121,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5122,0.0,start_product,5122,,,,,,,,,,
PRODUCT:5122,OPTION:5122:ENVIPLAST E I R L,-0.111111,historical_saving,5122,ENVIPLAST E.I.R.L.,POTE ACRILICO 10GR C/TAPA ROSCA,1.0,1.111111,0.111111,0.1,1000.0,2050.0,9.0,2025-09-02
OPTION:5122:ENVIPLAST E I R L,SINK:5122,0.0,finish_product,5122,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5122,OPTION:5122:ESNA MEDIC INVERSIONES S A C,-0.111111,historical_saving,5122,ESNA MEDIC INVERSIONES S.A.C.,POTE ACRILICO 10GR C/TAPA ROSCA,1.0,1.111111,0.111111,0.1,500.0,3650.0,2.0,2025-10-10
OPTION:5122:ESNA MEDIC INVERSIONES S A C,SINK:5122,0.0,finish_product,5122,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5123,0.0,start_product,5123,,,,,,,,,,
PRODUCT:5123,OPTION:5123:ENVIPLAST E I R L,-0.333333,historical_saving,5123,ENVIPLAST E.I.R.L.,POTE VIDRIO AMBAR IMPORTADO 1KG C/TAPA,6.0,6.333333,0.333333,0.052632,36.0,2050.0,3.0,2026-04-09
OPTION:5123:ENVIPLAST E I R L,SINK:5123,0.0,finish_product,5123,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5124,0.0,start_product,5124,,,,,,,,,,
PRODUCT:5124,OPTION:5124:ENVIPLAST E I R L,-0.25,historical_saving,5124,ENVIPLAST E.I.R.L.,POTE VIDRIO AMBAR 500GR IMPORTADO C/TAPA,3.7,3.95,0.25,0.063291,25.0,2050.0,3.0,2026-03-21
OPTION:5124:ENVIPLAST E I R L,SINK:5124,0.0,finish_product,5124,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5124,OPTION:5124:COMERCIAL FERRETERA SARASARA S A C,0.05,at_or_above_reference,5124,COMERCIAL FERRETERA SARASARA S.A.C.,POTE VIDRIO AMBAR 500GR IMPORTADO C/TAPA,4.0,3.95,-0.05,-0.012658,36.0,4424.0,1.0,2025-12-27
OPTION:5124:COMERCIAL FERRETERA SARASARA S A C,SINK:5124,0.0,finish_product,5124,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5125,0.0,start_product,5125,,,,,,,,,,
PRODUCT:5125,OPTION:5125:ENVIPLAST E I R L,-0.675,historical_saving,5125,ENVIPLAST E.I.R.L.,FRASCO PET TRANSPARENTE 120ML CON TAPA ESPRAY N28,0.8,1.475,0.675,0.457627,50.0,2050.0,4.0,2025-06-10
OPTION:5125:ENVIPLAST E I R L,SINK:5125,0.0,finish_product,5125,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5126,0.0,start_product,5126,,,,,,,,,,
PRODUCT:5126,OPTION:5126:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5126,CORPORACION PROMELAB E.I.R.L.,BAGUETA O VARILLAS DE AGITACION DE VIDRIO 20CM,2.0,2.0,0.0,0.0,12.0,1250.0,9.0,2026-01-09
OPTION:5126:CORPORACION PROMELAB E I R L,SINK:5126,0.0,finish_product,5126,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5127,0.0,start_product,5127,,,,,,,,,,
PRODUCT:5127,OPTION:5127:CORPORACION PROMELAB E I R L,-10.5,historical_saving,5127,CORPORACION PROMELAB E.I.R.L.,CUCHARA CON ESPATULA DE METAL 20CM,4.0,14.5,10.5,0.724138,11.0,1250.0,6.0,2026-04-16
OPTION:5127:CORPORACION PROMELAB E I R L,SINK:5127,0.0,finish_product,5127,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
PRODUCT:5127,OPTION:5127:BIO CHEMICALSS S A C,7.5,at_or_above_reference,5127,BIO CHEMICALSS S.A.C.,CUCHARA CON ESPATULA DE METAL 20CM,22.0,14.5,-7.5,-0.517241,4.0,500.0,1.0,2025-05-14
OPTION:5127:BIO CHEMICALSS S A C,SINK:5127,0.0,finish_product,5127,BIO CHEMICALSS S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5128,0.0,start_product,5128,,,,,,,,,,
PRODUCT:5128,OPTION:5128:BIO CHEMICALSS S A C,0.0,at_or_above_reference,5128,BIO CHEMICALSS S.A.C.,TUBO DE ENSAYO DE VIDRIO CON TAPA ROSCA 16*125-PYREX,1.5,1.5,0.0,0.0,100.0,500.0,3.0,2026-04-30
OPTION:5128:BIO CHEMICALSS S A C,SINK:5128,0.0,finish_product,5128,BIO CHEMICALSS S.A.C.,,,,,,,,,
PRODUCT:5128,OPTION:5128:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5128,CORPORACION PROMELAB E.I.R.L.,TUBO DE ENSAYO DE VIDRIO CON TAPA ROSCA 16*125-PYREX,1.5,1.5,0.0,0.0,20.0,1250.0,1.0,2025-05-14
OPTION:5128:CORPORACION PROMELAB E I R L,SINK:5128,0.0,finish_product,5128,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
PRODUCT:5128,OPTION:5128:RIVERA BAILON CIRO FELIX,1.2,at_or_above_reference,5128,RIVERA BAILON CIRO FELIX,TUBO DE ENSAYO DE VIDRIO CON TAPA ROSCA 16*125-PYREX,2.7,1.5,-1.2,-0.8,50.0,62.0,1.0,2026-03-20
OPTION:5128:RIVERA BAILON CIRO FELIX,SINK:5128,0.0,finish_product,5128,RIVERA BAILON CIRO FELIX,,,,,,,,,
SOURCE,PRODUCT:5129,0.0,start_product,5129,,,,,,,,,,
PRODUCT:5129,OPTION:5129:CORPORACION PROMELAB E I R L,-1.0,historical_saving,5129,CORPORACION PROMELAB E.I.R.L.,ESPATULA MANGO DE MADERA 20 CM,6.0,7.0,1.0,0.142857,2.0,1250.0,2.0,2025-09-30
OPTION:5129:CORPORACION PROMELAB E I R L,SINK:5129,0.0,finish_product,5129,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5130,0.0,start_product,5130,,,,,,,,,,
PRODUCT:5130,OPTION:5130:MATRAZ PERU E I R L,-2.35,historical_saving,5130,MATRAZ PERU E.I.R.L.,LUNA DE RELOJ DE VIDRIO DE LABORATORIO 100MM G-,2.8,5.15,2.35,0.456311,130.0,1697.0,1.0,2025-11-29
OPTION:5130:MATRAZ PERU E I R L,SINK:5130,0.0,finish_product,5130,MATRAZ PERU E.I.R.L.,,,,,,,,,
PRODUCT:5130,OPTION:5130:CORPORACION PROMELAB E I R L,1.85,at_or_above_reference,5130,CORPORACION PROMELAB E.I.R.L.,LUNA DE RELOJ DE VIDRIO DE LABORATORIO 100MM G-,7.0,5.15,-1.85,-0.359223,10.0,1250.0,2.0,2025-08-05
OPTION:5130:CORPORACION PROMELAB E I R L,SINK:5130,0.0,finish_product,5130,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5131,0.0,start_product,5131,,,,,,,,,,
PRODUCT:5131,OPTION:5131:CORPORACION PROMELAB E I R L,-2.1,historical_saving,5131,CORPORACION PROMELAB E.I.R.L.,CEPILLO DE LIMPIEZA PARA TUBO DE ENSAYO  13*100MM,0.6,2.7,2.1,0.777778,10.0,1250.0,4.0,2026-02-26
OPTION:5131:CORPORACION PROMELAB E I R L,SINK:5131,0.0,finish_product,5131,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
PRODUCT:5131,OPTION:5131:RIVERA BAILON CIRO FELIX,-0.7,historical_saving,5131,RIVERA BAILON CIRO FELIX,CEPILLO DE LIMPIEZA PARA TUBO DE ENSAYO  13*100MM,2.0,2.7,0.7,0.259259,6.0,62.0,2.0,2026-03-20
OPTION:5131:RIVERA BAILON CIRO FELIX,SINK:5131,0.0,finish_product,5131,RIVERA BAILON CIRO FELIX,,,,,,,,,
SOURCE,PRODUCT:5133,0.0,start_product,5133,,,,,,,,,,
PRODUCT:5133,OPTION:5133:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5133,CORPORACION PROMELAB E.I.R.L.,CRIOVIAL C/TAPA PRESION DE 1.5ML NO ESTERIL (TUBO EPPENDORF BOLSA*500UND),15.0,15.0,0.0,0.0,5.0,1250.0,3.0,2025-11-03
OPTION:5133:CORPORACION PROMELAB E I R L,SINK:5133,0.0,finish_product,5133,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5134,0.0,start_product,5134,,,,,,,,,,
PRODUCT:5134,OPTION:5134:ENVIPLAST E I R L,-0.733334,historical_saving,5134,ENVIPLAST E.I.R.L.,POTE CREMERO VIDRIO TRANSPARENTE 50GR C/TAPA METALIZADA Y LAINA,1.0,1.7333335,0.733334,0.423077,100.0,2050.0,6.0,2026-03-03
OPTION:5134:ENVIPLAST E I R L,SINK:5134,0.0,finish_product,5134,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5134,OPTION:5134:COMERCIAL FERRETERA SARASARA S A C,0.066666,at_or_above_reference,5134,COMERCIAL FERRETERA SARASARA S.A.C.,POTE CREMERO VIDRIO TRANSPARENTE 50GR C/TAPA METALIZADA Y LAINA,1.8,1.7333335,-0.066666,-0.038461,50.0,4424.0,1.0,2025-11-12
OPTION:5134:COMERCIAL FERRETERA SARASARA S A C,SINK:5134,0.0,finish_product,5134,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5135,0.0,start_product,5135,,,,,,,,,,
PRODUCT:5135,OPTION:5135:ENVIPLAST E I R L,-0.166666,historical_saving,5135,ENVIPLAST E.I.R.L.,FRASCO ROLL-ON VIDRIO AMBAR 10ML C/TAPON Y TAPA,1.0,1.1666664999999998,0.166666,0.142857,50.0,2050.0,3.0,2025-07-09
OPTION:5135:ENVIPLAST E I R L,SINK:5135,0.0,finish_product,5135,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5135,OPTION:5135:ESNA MEDIC INVERSIONES S A C,0.033334,at_or_above_reference,5135,ESNA MEDIC INVERSIONES S.A.C.,FRASCO ROLL-ON VIDRIO AMBAR 10ML C/TAPON Y TAPA,1.2,1.1666664999999998,-0.033334,-0.028572,50.0,3650.0,2.0,2025-11-11
OPTION:5135:ESNA MEDIC INVERSIONES S A C,SINK:5135,0.0,finish_product,5135,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5136,0.0,start_product,5136,,,,,,,,,,
PRODUCT:5136,OPTION:5136:ENVIPLAST E I R L,-0.65,historical_saving,5136,ENVIPLAST E.I.R.L.,FRASCO MINI PARA AROMATIZADOR VIDRIO 6ML C/TAPA,1.2,1.85,0.65,0.351351,25.0,2050.0,2.0,2025-06-03
OPTION:5136:ENVIPLAST E I R L,SINK:5136,0.0,finish_product,5136,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5137,0.0,start_product,5137,,,,,,,,,,
PRODUCT:5137,OPTION:5137:BIO CHEMICALSS S A C,0.0,at_or_above_reference,5137,BIO CHEMICALSS S.A.C.,TUBO DE ENSAYO C/TAPA ROSCA 13*100 SIMPLE,0.85,0.85,0.0,0.0,250.0,500.0,2.0,2025-10-15
OPTION:5137:BIO CHEMICALSS S A C,SINK:5137,0.0,finish_product,5137,BIO CHEMICALSS S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5138,0.0,start_product,5138,,,,,,,,,,
PRODUCT:5138,OPTION:5138:CORPORACION PROMELAB E I R L,-0.06,historical_saving,5138,CORPORACION PROMELAB E.I.R.L.,TUBO CONICO CON TAPA ROSCA DE 50ML NO ESTERIL,0.5,0.56,0.06,0.107143,750.0,1250.0,5.0,2025-11-20
OPTION:5138:CORPORACION PROMELAB E I R L,SINK:5138,0.0,finish_product,5138,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5139,0.0,start_product,5139,,,,,,,,,,
PRODUCT:5139,OPTION:5139:CORPORACION PROMELAB E I R L,-0.668182,historical_saving,5139,CORPORACION PROMELAB E.I.R.L.,PAPEL FILTRO RAPIDO X PLIEGO 50*50,1.1,1.768182,0.668182,0.377892,500.0,1250.0,11.0,2025-12-03
OPTION:5139:CORPORACION PROMELAB E I R L,SINK:5139,0.0,finish_product,5139,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
PRODUCT:5139,OPTION:5139:BIO CHEMICALSS S A C,0.231818,at_or_above_reference,5139,BIO CHEMICALSS S.A.C.,PAPEL FILTRO RAPIDO X PLIEGO 50*50,2.0,1.768182,-0.231818,-0.131105,2.0,500.0,1.0,2025-05-16
OPTION:5139:BIO CHEMICALSS S A C,SINK:5139,0.0,finish_product,5139,BIO CHEMICALSS S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5140,0.0,start_product,5140,,,,,,,,,,
PRODUCT:5140,OPTION:5140:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5140,CORPORACION PROMELAB E.I.R.L.,ASA DE SIEMBRA 1 UL/INOCULADOR AZUL (BOLSA 10 UND),3.0,3.0,0.0,0.0,2.0,1250.0,2.0,2026-04-04
OPTION:5140:CORPORACION PROMELAB E I R L,SINK:5140,0.0,finish_product,5140,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5141,0.0,start_product,5141,,,,,,,,,,
PRODUCT:5141,OPTION:5141:CORPORACION PROMELAB E I R L,-1.777778,historical_saving,5141,CORPORACION PROMELAB E.I.R.L.,LAMINILLA CUBREOBJETO 22*22MM*100UND,2.0,3.777778,1.777778,0.470588,30.0,1250.0,9.0,2026-04-25
OPTION:5141:CORPORACION PROMELAB E I R L,SINK:5141,0.0,finish_product,5141,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5142,0.0,start_product,5142,,,,,,,,,,
PRODUCT:5142,OPTION:5142:ENVIPLAST E I R L,-0.05,historical_saving,5142,ENVIPLAST E.I.R.L.,FRASCO VIDRIO VERDE 5ML C/TAPA Y TAPON N18,1.0,1.05,0.05,0.047619,25.0,2050.0,2.0,2025-05-22
OPTION:5142:ENVIPLAST E I R L,SINK:5142,0.0,finish_product,5142,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5143,0.0,start_product,5143,,,,,,,,,,
PRODUCT:5143,OPTION:5143:ENVIPLAST E I R L,0.0,at_or_above_reference,5143,ENVIPLAST E.I.R.L.,FRASCO VIDRIO VERDE 10ML C/TAPA Y TAPON N18,1.2,1.2,0.0,0.0,1.0,2050.0,1.0,2025-05-17
OPTION:5143:ENVIPLAST E I R L,SINK:5143,0.0,finish_product,5143,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5144,0.0,start_product,5144,,,,,,,,,,
PRODUCT:5144,OPTION:5144:ENVIPLAST E I R L,-0.1,historical_saving,5144,ENVIPLAST E.I.R.L.,FRASCO VIDRIO VERDE 15ML C/TAPA Y TAPON N18,1.0,1.1,0.1,0.090909,25.0,2050.0,2.0,2025-06-02
OPTION:5144:ENVIPLAST E I R L,SINK:5144,0.0,finish_product,5144,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5145,0.0,start_product,5145,,,,,,,,,,
PRODUCT:5145,OPTION:5145:ENVIPLAST E I R L,0.0,at_or_above_reference,5145,ENVIPLAST E.I.R.L.,FRASCO VIDRIO VERDE 20ML C/TAPA Y TAPON N18,1.2,1.2,0.0,0.0,1.0,2050.0,1.0,2025-05-17
OPTION:5145:ENVIPLAST E I R L,SINK:5145,0.0,finish_product,5145,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5146,0.0,start_product,5146,,,,,,,,,,
PRODUCT:5146,OPTION:5146:ENVIPLAST E I R L,-0.1,historical_saving,5146,ENVIPLAST E.I.R.L.,FRASCO VIDRIO VERDE 30ML C/TAPA Y TAPON B18,1.0,1.1,0.1,0.090909,26.0,2050.0,2.0,2025-06-09
OPTION:5146:ENVIPLAST E I R L,SINK:5146,0.0,finish_product,5146,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5147,0.0,start_product,5147,,,,,,,,,,
PRODUCT:5147,OPTION:5147:ENVIPLAST E I R L,0.0,at_or_above_reference,5147,ENVIPLAST E.I.R.L.,FRASCO VIDRIO VERDE 50ML C/TAPA Y TAPON B18,1.2,1.2,0.0,0.0,25.0,2050.0,2.0,2026-04-01
OPTION:5147:ENVIPLAST E I R L,SINK:5147,0.0,finish_product,5147,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5148,0.0,start_product,5148,,,,,,,,,,
PRODUCT:5148,OPTION:5148:ENVIPLAST E I R L,-0.15,historical_saving,5148,ENVIPLAST E.I.R.L.,FRASCO VIDRIO TRANSPARENTE 5ML C/TAPA Y TAPON B18,0.7,0.85,0.15,0.176471,25.0,2050.0,2.0,2025-05-22
OPTION:5148:ENVIPLAST E I R L,SINK:5148,0.0,finish_product,5148,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5149,0.0,start_product,5149,,,,,,,,,,
PRODUCT:5149,OPTION:5149:ENVIPLAST E I R L,0.0,at_or_above_reference,5149,ENVIPLAST E.I.R.L.,FRASCO VIDRIO TRANSPARENTE 10ML C/TAPA Y TAPON N18,1.0,1.0,0.0,0.0,1.0,2050.0,1.0,2025-05-17
OPTION:5149:ENVIPLAST E I R L,SINK:5149,0.0,finish_product,5149,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5150,0.0,start_product,5150,,,,,,,,,,
PRODUCT:5150,OPTION:5150:ENVIPLAST E I R L,-0.1,historical_saving,5150,ENVIPLAST E.I.R.L.,FRASCO VIDRIO TRANSPARENTE 15ML C/TAPA Y TAPON N18,0.8,0.9,0.1,0.111111,25.0,2050.0,2.0,2025-06-02
OPTION:5150:ENVIPLAST E I R L,SINK:5150,0.0,finish_product,5150,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5151,0.0,start_product,5151,,,,,,,,,,
PRODUCT:5151,OPTION:5151:ENVIPLAST E I R L,0.0,at_or_above_reference,5151,ENVIPLAST E.I.R.L.,FRASCO VIDRIO TRANSPARENTE 20ML C/TAPA Y TAPON N18,1.0,1.0,0.0,0.0,1.0,2050.0,1.0,2025-05-17
OPTION:5151:ENVIPLAST E I R L,SINK:5151,0.0,finish_product,5151,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5152,0.0,start_product,5152,,,,,,,,,,
PRODUCT:5152,OPTION:5152:COMERCIAL FERRETERA SARASARA S A C,-0.05,historical_saving,5152,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO VIDRIO AMBAR 5ML C/TAPA Y TAPON B18,0.6,0.6499999999999999,0.05,0.076923,100.0,4424.0,2.0,2026-01-01
OPTION:5152:COMERCIAL FERRETERA SARASARA S A C,SINK:5152,0.0,finish_product,5152,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5152,OPTION:5152:ENVIPLAST E I R L,-0.05,historical_saving,5152,ENVIPLAST E.I.R.L.,FRASCO VIDRIO AMBAR 5ML C/TAPA Y TAPON B18,0.6,0.6499999999999999,0.05,0.076923,25.0,2050.0,2.0,2025-05-22
OPTION:5152:ENVIPLAST E I R L,SINK:5152,0.0,finish_product,5152,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5153,0.0,start_product,5153,,,,,,,,,,
